,plate,mjd,fiberid,class,subclass,z,h_alpha_flux,h_beta_flux,oiii_5007_flux,nii_6584_flux,h_alpha_eqw,nii_6584_eqw
25717,772,52375,560,b'GALAXY',b'',0.0786142,113.2785,22.99224,15.78298,53.7811,-7.001117,-3.250633
25718,773,52376,260,b'GALAXY',b'STARFORMING',0.08901154,155.2197,38.71487,18.14256,53.94845,-15.68233,-5.536977
25719,774,52286,50,b'GALAXY',b'AGN',0.08103066,108.5809,29.35471,125.4841,74.18663,-10.85976,-7.228515
25720,774,52286,219,b'GALAXY',b'STARBURST',0.07992607,510.2939,146.9758,374.9581,56.39315,-83.12431,-9.545859
25721,774,52286,422,b'GALAXY',b'STARFORMING',0.007252271,237.2716,74.80318,158.5862,26.39683,-43.35199,-4.438979
25722,774,52286,434,b'GALAXY',b'STARFORMING',0.05717914,591.2894,115.7723,25.92468,263.188,-28.38569,-12.69547
25723,775,52295,29,b'GALAXY',b'STARBURST',0.08434821,2451.935,785.1978,4137.311,96.85101,-928.3197,-38.43837
25724,775,52295,310,b'GALAXY',b'STARBURST',0.0943253,425.5427,121.9175,161.7365,86.58405,-47.39709,-9.365505
25725,775,52295,434,b'GALAXY',b'STARBURST',0.08110537,331.9052,91.08914,51.88807,104.624,-44.54893,-13.91467
25726,775,52295,588,b'GALAXY',b'STARFORMING',0.04802097,134.4725,25.85897,14.13456,57.58238,-10.86927,-4.338577
25727,776,52319,66,b'GALAXY',b'STARBURST',0.1334169,540.5229,155.4443,204.4571,127.3086,-97.48225,-22.88505
25728,776,52319,255,b'GALAXY',b'STARFORMING',0.04709407,132.0763,31.17698,17.68158,35.4831,-16.06469,-4.408213
25729,776,52319,270,b'GALAXY',b'AGN',0.04690823,163.0333,53.18569,65.3237,101.8119,-4.329457,-2.652681
25730,776,52319,439,b'GALAXY',b'STARBURST',0.01275737,955.9576,199.3236,127.1112,243.7596,-112.435,-28.67123
25731,776,52319,555,b'GALAXY',b'STARFORMING',0.09902596,250.8704,70.91951,54.23706,150.2461,-20.24862,-11.89714
25732,777,52320,133,b'GALAXY',b'STARBURST',0.0485433,1102.835,216.0538,39.50092,380.7847,-47.62408,-16.49466
25733,777,52320,477,b'GALAXY',b'STARFORMING',0.1238729,338.1686,75.93523,16.006,118.4822,-26.67593,-9.383025
25734,777,52320,541,b'GALAXY',b'STARFORMING',0.08039294,304.7625,68.04858,25.58694,138.2257,-18.79292,-8.433501
25735,778,54525,308,b'GALAXY',b'STARFORMING',0.1099831,135.0566,30.57213,33.10772,27.53799,-33.33321,-6.593939
25736,778,54525,537,b'GALAXY',b'STARFORMING',0.1048202,162.5435,27.53695,15.80153,53.34788,-27.69841,-7.238437
25737,779,52342,218,b'GALAXY',b'STARBURST',0.06208177,2619.371,772.104,2657.14,235.9296,-240.3276,-22.67975
25738,779,52342,417,b'GALAXY',b'STARFORMING',0.1487426,222.3085,38.07241,15.0041,88.48133,-29.34309,-12.35946
25739,779,52342,446,b'GALAXY',b'STARBURST',0.1025865,269.7746,67.87533,21.15967,85.90324,-36.74266,-11.17283
25740,780,52370,398,b'GALAXY',b'STARBURST',0.05886995,4910.342,1009.56,1147.77,1977.802,-103.7574,-40.04961
25741,781,52373,58,b'GALAXY',b'AGN',0.05846972,180.8113,38.69614,38.71705,111.8347,-4.649549,-2.966357
25742,781,52373,229,b'QSO',b'STARBURST BROADLINE',0.1351968,1613.532,428.8778,524.5615,1018.855,-79.01797,-44.66603
25743,782,52320,253,b'GALAXY',b'STARFORMING',0.07051279,279.9143,43.91979,18.13881,132.5181,-18.59344,-8.765794
25744,782,52320,536,b'GALAXY',b'STARFORMING',0.07769911,55.04726,17.72881,10.55904,15.90453,-17.41113,-4.6004
25745,783,52325,131,b'GALAXY',b'AGN',0.1222935,458.5961,135.6732,844.3641,146.8987,-40.25998,-13.91602
25746,784,52327,99,b'GALAXY',b'STARFORMING',0.1242198,39.39573,12.69829,12.21722,30.2141,-5.224134,-3.543489
25747,784,52327,260,b'GALAXY',b'AGN',0.07693205,222.8992,41.88812,120.6099,202.0685,-12.08316,-10.15126
25748,784,52327,455,b'GALAXY',b'STARBURST',0.1369247,705.1323,179.9505,79.85345,244.1479,-80.29192,-28.13606
25749,784,52327,516,b'GALAXY',b'STARFORMING',0.03625406,685.6346,142.7537,40.17204,285.5754,-26.52835,-10.90136
25750,785,52339,263,b'GALAXY',b'STARBURST',0.06996675,790.3421,180.1048,31.54933,291.1917,-56.04468,-20.46082
25751,785,52339,301,b'GALAXY',b'STARBURST',0.07781094,435.1751,114.5307,36.03016,147.1974,-41.2104,-13.7983
25752,785,52339,466,b'GALAXY',b'STARFORMING',0.06489041,139.5513,40.37181,14.31591,54.51559,-21.64902,-8.279685
25753,785,52339,484,b'GALAXY',b'STARFORMING',0.09700379,252.4161,65.58997,19.70237,89.26946,-32.46636,-11.41277
25754,785,52339,500,b'GALAXY',b'STARBURST',0.03065712,326.3042,94.90163,123.7871,54.13555,-52.53872,-8.636637
25755,786,52319,171,b'GALAXY',b'',0.1135277,836.2761,259.0537,842.0014,55.0492,-213.1447,-14.10781
25756,786,52319,297,b'GALAXY',b'STARFORMING',0.1020841,137.8703,38.00113,18.30565,47.85505,-18.17111,-5.616609
25757,786,52319,485,b'GALAXY',b'',0.0699893,51.16692,12.94956,16.78813,32.9985,-3.239512,-1.995891
25758,787,52320,59,b'GALAXY',b'STARFORMING',0.01021327,54.61908,16.02612,22.07369,12.21048,-9.626695,-2.189004
25759,787,52320,159,b'GALAXY',b'STARFORMING',0.1293061,357.6866,72.59653,30.31833,188.0116,-29.742,-15.96203
25760,787,52320,625,b'GALAXY',b'',0.02940069,121.8322,23.95234,19.89679,104.4831,-2.792953,-2.338841
25761,788,52338,108,b'GALAXY',b'STARFORMING',0.09080962,131.641,42.84169,41.50026,32.99623,-18.98745,-5.095946
25762,789,52342,40,b'GALAXY',b'STARFORMING',0.1018563,167.5782,33.1502,14.09677,58.85085,-14.17122,-5.172842
25763,789,52342,174,b'GALAXY',b'STARBURST',0.1351943,253.4352,86.08512,171.5295,31.49245,-63.32724,-7.210986
25764,789,52342,238,b'GALAXY',b'STARBURST',0.05301965,1018.265,279.873,495.0152,142.9812,-90.18055,-12.61164
25765,790,52441,26,b'GALAXY',b'STARFORMING',0.07525232,241.1494,62.06755,13.51952,86.6583,-21.24159,-7.918088
25766,790,52441,409,b'GALAXY',b'AGN',0.06826277,155.3034,30.49758,127.1169,117.2551,-14.88294,-11.54427
25767,790,52441,499,b'GALAXY',b'STARFORMING',0.04014873,835.08,180.9788,47.42115,384.4251,-34.11233,-15.72486
25768,790,52441,597,b'GALAXY',b'STARFORMING',0.1050284,674.2177,135.9115,95.52384,345.1799,-24.81981,-12.15267
25769,791,52435,311,b'GALAXY',b'STARFORMING',0.1784336,139.1545,35.16052,22.80022,63.89088,-16.43097,-8.856087
25770,791,52435,473,b'GALAXY',b'STARFORMING',0.07471605,539.1004,103.0414,23.67611,223.43,-34.22611,-14.09173
25771,791,52435,577,b'GALAXY',b'STARFORMING',0.1031102,143.6306,38.71811,12.29611,44.2703,-22.51748,-7.06404
25772,791,52435,612,b'GALAXY',b'STARFORMING',0.07521381,575.1645,134.3327,36.38134,260.1255,-39.8436,-18.19366
25773,792,52353,143,b'GALAXY',b'STARFORMING',0.1460433,345.1586,80.56186,23.12114,160.0051,-38.83406,-18.39027
25774,792,52353,372,b'GALAXY',b'STARFORMING',0.04631702,352.6345,75.1645,119.7028,178.3267,-14.74625,-7.511703
25775,792,52353,419,b'GALAXY',b'STARFORMING',0.1005552,141.5235,31.19915,17.01048,43.31914,-22.32797,-7.435965
25776,792,52353,594,b'GALAXY',b'STARFORMING',0.06528062,104.2858,25.0433,11.65851,66.44367,-9.149948,-5.760316
25777,793,52370,124,b'GALAXY',b'STARBURST',0.09128972,1487.409,423.7547,337.2568,422.8881,-65.25393,-18.30456
25778,793,52370,138,b'GALAXY',b'STARBURST',0.231349,338.9474,73.45687,23.97985,133.5866,-36.97807,-14.81346
25779,793,52370,309,b'GALAXY',b'STARFORMING',0.0392621,231.2303,62.62265,27.96624,110.1776,-6.101544,-3.062697
25780,793,52370,410,b'GALAXY',b'STARFORMING',0.03851148,153.6791,24.6039,9.302715,66.55113,-11.06956,-4.808217
25781,793,52370,464,b'GALAXY',b'STARFORMING',0.1245246,159.4503,42.85818,9.450309,59.70377,-24.93805,-8.614545
25782,795,52378,91,b'GALAXY',b'STARFORMING',0.07074955,111.4054,34.308,17.74294,50.63322,-10.4758,-4.973942
25783,795,52378,119,b'GALAXY',b'STARFORMING',0.06785155,353.4805,94.90263,49.43568,116.6319,-34.83324,-11.27966
25784,795,52378,240,b'GALAXY',b'STARFORMING',0.1440457,258.7309,52.89613,19.47376,135.4632,-13.12536,-6.82547
25785,795,52378,348,b'GALAXY',b'STARFORMING',0.0717918,142.0334,31.96503,19.61083,62.03419,-8.408558,-3.462605
25786,795,52378,460,b'GALAXY',b'STARFORMING',0.09998523,163.5932,33.94011,17.16999,47.28985,-28.95108,-2.828267
25787,796,52401,58,b'GALAXY',b'STARFORMING',0.03246878,632.319,132.4384,27.20269,255.9914,-26.49242,-10.70314
25788,802,52289,37,b'GALAXY',b'STARBURST',0.2323933,176.352,43.15315,19.06967,53.90192,-45.77219,-14.32191
25789,802,52289,168,b'GALAXY',b'STARFORMING',0.06519905,95.33253,29.17441,90.52177,8.272502,-39.90447,-3.990945
25790,802,52289,180,b'GALAXY',b'STARFORMING',0.08753268,78.85657,25.90908,49.02686,10.29865,-33.58206,-4.468753
25791,802,52289,182,b'GALAXY',b'STARBURST',0.04469376,211.565,69.51659,155.3188,23.20865,-101.5989,-9.655566
25792,802,52289,197,b'GALAXY',b'STARFORMING',0.1296439,95.49171,25.60537,9.203298,30.83091,-22.13994,-7.197285
25793,802,52289,222,b'GALAXY',b'STARBURST',0.06152103,197.1815,63.46219,78.36851,34.32631,-48.41107,-8.566819
25794,802,52289,273,b'GALAXY',b'STARFORMING',0.184839,195.4872,48.88544,12.84655,67.95312,-35.83632,-13.04776
25795,802,52289,334,b'GALAXY',b'STARBURST',0.1785108,384.2937,90.25248,46.54097,134.5875,-62.9057,-25.03749
25796,802,52289,471,b'GALAXY',b'STARFORMING',0.1331803,84.75718,26.72423,23.25001,19.14539,-31.29202,-7.003619
25797,802,52289,493,b'GALAXY',b'STARFORMING',0.0685104,98.14121,24.35043,25.59539,18.72394,-27.88535,-5.783389
25798,802,52289,571,b'GALAXY',b'STARFORMING',0.107828,99.53584,20.78712,10.3389,34.62162,-37.37141,-11.62373
25799,802,52289,635,b'GALAXY',b'STARFORMING',0.2784119,162.8398,34.4637,17.75416,52.41169,-37.76039,-8.388802
25800,803,52318,29,b'GALAXY',b'STARBURST',0.1402279,154.8656,40.45691,41.99633,30.54368,-47.80849,-8.692883
25801,803,52264,51,b'GALAXY',b'STARBURST',0.1298714,146.5395,42.66773,26.48848,39.77839,-38.74717,-10.64516
25802,803,52318,157,b'GALAXY',b'STARBURST',0.1176536,198.9464,62.15401,88.99458,34.28642,-68.17779,-10.54091
25803,803,52318,164,b'GALAXY',b'STARBURST',0.03699221,205.3383,64.7457,51.32484,50.4639,-47.80589,-11.6152
25804,803,52264,181,b'GALAXY',b'STARBURST',0.03699613,217.6737,66.72038,53.19057,48.64866,-52.27279,-11.42526
25805,803,52318,227,b'GALAXY',b'STARFORMING',0.1077133,64.0611,14.88273,11.62069,14.858,-50.77843,-9.264537
25806,803,52264,360,b'GALAXY',b'STARBURST',0.07288272,104.2876,23.11121,88.29132,8.796408,-48.00246,-3.043571
25807,803,52318,367,b'GALAXY',b'STARBURST',0.20538,154.5542,42.90717,21.78854,31.78552,-59.11959,-12.61042
25808,803,52264,420,b'GALAXY',b'STARBURST',0.1084429,96.49987,29.726,22.67017,24.02094,-39.15308,-9.808094
25809,804,52266,76,b'GALAXY',b'STARBURST',0.06704707,20554950000.0,6780195000.0,18931390000.0,2163007000.0,-82.88824,-7.921142
25810,804,52266,79,b'GALAXY',b'STARBURST',0.1515883,165.9631,46.09607,62.36914,32.21434,-42.66781,-7.684725
25811,804,52266,97,b'GALAXY',b'STARBURST',0.08493719,201.3707,64.04704,51.21189,51.16793,-54.67938,-13.39159
25812,804,52266,158,b'GALAXY',b'STARBURST',0.1820886,651.3499,216.953,283.0006,120.776,-110.9406,-20.64103
25813,804,52286,187,b'GALAXY',b'STARFORMING',0.1163099,101.1816,27.85361,21.65145,26.46771,-28.8492,-7.899675
25814,804,52286,203,b'GALAXY',b'STARBURST',0.1281308,267.2051,67.79694,24.46255,94.00935,-48.06232,-16.12734
25815,804,52266,249,b'GALAXY',b'STARBURST',0.1416638,347.4926,103.7769,51.73428,98.65911,-45.64464,-12.6037
25816,804,52266,299,b'GALAXY',b'STARBURST',0.08245184,139.7106,34.44936,81.32329,19.82068,-50.37616,-6.900333
25817,804,52286,304,b'GALAXY',b'STARFORMING',0.08630992,108.408,26.02944,9.320663,36.15617,-20.681,-7.024164
25818,804,52286,350,b'GALAXY',b'STARBURST',0.1990299,239.5195,68.52586,71.77262,53.91618,-52.7289,-11.268
25819,804,52286,360,b'GALAXY',b'STARBURST',0.1429457,193.1206,49.12349,27.08121,56.17716,-39.76036,-9.493552
25820,804,52266,377,b'GALAXY',b'STARBURST',0.1711904,285.6733,72.10728,79.02644,62.68643,-80.37038,-23.23145
25821,804,52286,424,b'GALAXY',b'STARFORMING',0.02714429,39.95737,12.48706,21.26538,5.935768,-18.11385,-2.502105
25822,804,52266,425,b'GALAXY',b'STARBURST',0.2129676,96.64546,29.60579,35.42923,19.8258,-56.01919,-10.08181
25823,804,52266,442,b'GALAXY',b'STARBURST',0.1963029,185.2035,54.65826,120.1012,23.05073,-102.7937,-10.88793
25824,804,52266,467,b'GALAXY',b'STARBURST',0.06904036,63.81448,21.1567,21.54547,9.463934,-26.23853,-3.956306
25825,804,52286,490,b'GALAXY',b'STARFORMING',0.08794869,46.54651,12.1968,7.66121,13.66759,-17.70249,-4.490576
25826,804,52266,610,b'GALAXY',b'STARBURST',0.2149116,174.7711,55.81682,168.0178,17.74024,-121.6134,-14.25855
25827,805,52586,41,b'GALAXY',b'STARBURST',0.05117617,164.9214,43.71219,116.5897,11.41528,-48.11602,-5.408326
25828,805,52586,106,b'GALAXY',b'STARBURST',0.1916511,184.8651,47.39103,37.1135,45.59643,-46.64046,-17.17719
25829,805,52586,235,b'GALAXY',b'STARFORMING',0.1181865,173.7411,42.63999,24.34182,43.0629,-38.79218,-10.4093
25830,805,52586,357,b'GALAXY',b'',0.1155151,64.65168,11.51166,13.50399,20.18745,-19.38265,-3.766241
25831,465,51910,4,b'GALAXY',b'STARBURST',0.1298133,1248.972,263.2905,49.2628,482.6222,-50.72381,-20.05461
25832,465,51910,12,b'GALAXY',b'STARFORMING',0.05449967,260.4771,47.30362,15.98424,95.13084,-28.5435,-10.22057
25833,465,51910,16,b'GALAXY',b'STARFORMING',0.05449573,42.05274,13.79887,20.80599,7.7529,-14.29973,-0.5148142
25834,465,51910,98,b'GALAXY',b'STARFORMING',0.03888266,83.40456,27.90066,26.9365,15.40458,-15.64812,-2.515813
25835,465,51910,132,b'GALAXY',b'STARBURST',0.06439344,471.2519,118.2087,78.19267,143.7278,-56.23682,-17.19691
25836,465,51910,324,b'GALAXY',b'STARBURST',0.06593396,145.9471,34.05824,53.11438,24.02176,-44.92329,-7.771648
25837,467,51901,299,b'GALAXY',b'STARBURST',0.07649653,219.3852,63.97259,70.31216,40.07738,-39.37538,-7.188152
25838,467,51901,576,b'GALAXY',b'AGN',0.05929436,264.0273,47.62186,93.13474,176.7179,-22.83397,-15.09615
25839,468,51912,319,b'GALAXY',b'STARFORMING',0.05837774,92.8977,29.30457,20.6209,23.87506,-18.61505,-4.928217
25840,468,51912,464,b'GALAXY',b'STARBURST',0.04409122,1218.73,294.8664,174.3474,480.0992,-43.74208,-17.25941
25841,468,51912,495,b'GALAXY',b'STARFORMING',0.1074198,107.5541,26.21729,15.81282,56.09646,-8.150735,-3.832343
25842,469,51913,299,b'GALAXY',b'STARBURST',0.02831849,235.2259,75.49379,111.8441,32.20731,-38.35449,-4.933016
25843,469,51913,353,b'GALAXY',b'STARFORMING',0.04091009,90.45115,24.31451,30.26217,52.75532,-4.747222,-2.66973
25844,469,51913,357,b'GALAXY',b'STARBURST',0.04467805,667.0131,195.1304,213.2749,145.8333,-51.538,-11.38014
25845,470,51929,171,b'GALAXY',b'STARFORMING',0.02751689,88.73811,33.27823,74.88377,12.19214,-16.04635,-2.363576
25846,470,51929,258,b'GALAXY',b'STARBURST',0.02753131,328.6295,110.1399,260.2452,30.25139,-56.45328,-5.924908
25847,470,51929,361,b'GALAXY',b'STARFORMING',0.115716,140.4081,31.57107,24.70543,70.00842,-7.555716,-3.865183
25848,471,51924,157,b'GALAXY',b'STARFORMING',0.1025338,107.1188,34.89935,15.97058,41.89848,-12.27679,-4.167118
25849,471,51924,258,b'GALAXY',b'STARBURST',0.06975437,216.9615,66.15238,52.90715,53.63312,-34.94298,-9.152873
25850,472,51955,247,b'GALAXY',b'STARFORMING',0.07020278,168.5513,47.02466,24.31508,62.59478,-21.28739,-8.44585
25851,474,52000,21,b'GALAXY',b'STARFORMING',0.07473131,134.7475,25.67151,20.41884,66.26446,-7.632086,-4.009408
25852,474,52000,251,b'GALAXY',b'STARFORMING',0.05650825,133.5458,33.73372,13.79708,36.58093,-17.69596,-5.331112
25853,474,52000,433,b'GALAXY',b'AGN',0.1421672,296.8307,46.15154,199.4734,217.0559,-22.39268,-16.1533
25854,475,51965,76,b'GALAXY',b'STARBURST',0.03116706,828.272,219.9682,373.5648,119.6591,-58.54839,-8.594539
25855,475,51965,452,b'GALAXY',b'STARBURST',0.05786753,473.6066,141.2143,211.9646,97.51618,-46.97126,-9.834054
25856,476,52314,69,b'GALAXY',b'STARBURST',0.0662815,791.8523,213.8403,255.5298,166.7818,-66.36464,-14.24802
25857,476,52314,199,b'GALAXY',b'STARBURST',0.08979589,674.1133,138.2888,44.90082,251.5344,-56.03738,-20.99707
25858,476,52314,486,b'GALAXY',b'STARFORMING',0.04745452,81.35487,26.60747,22.34549,15.49966,-21.37609,-4.059497
25859,476,52314,497,b'GALAXY',b'STARFORMING',0.2182424,290.4872,52.84822,12.12828,111.7891,-32.19134,-13.35023
25860,477,52026,59,b'GALAXY',b'STARFORMING',0.02202882,2789.282,559.8575,154.9578,1118.733,-42.44627,-17.08909
25861,480,51989,382,b'GALAXY',b'STARBURST',0.157537,522.6077,112.6496,67.11324,403.8354,-49.55363,-35.9785
25862,480,51989,528,b'GALAXY',b'STARFORMING',0.06086558,396.182,95.68594,32.23084,132.2298,-19.88787,-6.540202
25863,480,51989,592,b'GALAXY',b'STARFORMING',0.09634117,157.586,44.89161,17.6516,56.24425,-22.8349,-7.62874
25864,481,51908,137,b'GALAXY',b'STARFORMING',0.09364166,206.2828,39.95861,16.69201,143.1689,-13.31634,-9.107994
25865,481,51908,526,b'GALAXY',b'STARFORMING',0.08550781,147.4433,28.66814,30.00365,57.42422,-15.73805,-6.069653
25866,481,51908,537,b'GALAXY',b'STARFORMING',0.05678539,477.5072,124.5581,35.50536,162.7494,-28.86259,-9.684808
25867,481,51908,559,b'GALAXY',b'',0.1625589,346.3427,66.19382,14.99313,146.9577,-20.3068,-9.056957
25868,483,51902,128,b'GALAXY',b'STARFORMING',0.03764356,733.8024,181.8928,87.01421,309.2649,-37.16917,-15.27577
25869,483,51902,142,b'GALAXY',b'STARFORMING',0.09847087,311.3972,71.68021,12.99727,95.87895,-30.39496,-10.78927
25870,483,51902,151,b'GALAXY',b'STARFORMING',0.09916969,382.7794,95.78466,17.60143,141.5152,-28.48512,-15.72514
25871,483,51942,188,b'GALAXY',b'STARFORMING',0.1717137,351.3451,93.60902,33.18705,173.7412,-22.41147,-11.10392
25872,483,51924,192,b'GALAXY',b'STARFORMING',0.1405077,148.2884,40.03693,48.2048,85.00765,-12.0714,-6.965829
25873,483,51924,210,b'GALAXY',b'STARFORMING',0.04765889,156.4552,38.63165,25.52945,41.64362,-18.77769,-4.741636
25874,483,51902,379,b'GALAXY',b'STARFORMING',0.09821376,154.2317,44.90825,19.44997,46.38517,-23.96629,-7.440427
25875,483,51942,385,b'GALAXY',b'STARBURST',0.04401168,514.8691,158.3519,106.4569,140.9596,-36.85559,-10.00986
25876,483,51924,413,b'GALAXY',b'BROADLINE',0.0168835,165.8618,71.18328,106.9701,218.1543,-1.053805,-1.230148
25877,483,51902,482,b'GALAXY',b'STARBURST',0.1012279,412.6524,114.56,73.63975,120.4451,-51.27752,-22.21607
25878,483,51924,567,b'GALAXY',b'STARFORMING',0.04630555,462.5792,100.1483,30.49977,249.7296,-14.73458,-8.069057
25879,483,51942,586,b'GALAXY',b'STARBURST',0.08614649,1629.119,521.0165,2147.285,79.20177,-377.2194,-19.96705
25880,483,51902,613,b'GALAXY',b'',0.04574441,508.7121,153.8567,231.0594,80.68902,-76.05093,-12.45684
25881,484,51907,287,b'GALAXY',b'',0.2633445,178.8729,35.59888,8.870579,58.17698,-41.05886,-13.37295
25882,485,51909,100,b'GALAXY',b'STARFORMING',0.07527081,74.62177,21.61419,28.29732,11.6449,-20.29697,-4.001208
25883,485,51909,281,b'GALAXY',b'STARFORMING',0.09568308,128.7675,24.22957,15.64531,67.45657,-15.71238,-7.967993
25884,485,51909,292,b'GALAXY',b'STARFORMING',0.07771245,358.2523,89.75218,27.61144,128.5794,-32.83944,-11.95817
25885,486,51910,135,b'GALAXY',b'AGN',0.07538524,68.30974,19.39402,16.02024,45.55111,-3.417048,-2.323422
25886,486,51910,363,b'GALAXY',b'STARFORMING',0.1285476,236.5349,68.46198,75.01686,93.60684,-21.03828,-8.152215
25887,486,51910,551,b'GALAXY',b'STARBURST',0.1252092,940.4518,285.2677,800.599,135.8832,-102.8628,-14.68636
25888,487,51943,127,b'GALAXY',b'STARBURST',0.1263909,649.8658,134.8421,34.71129,238.1766,-48.37171,-17.61243
25889,487,51943,228,b'GALAXY',b'',0.1267114,73.19963,14.54194,8.313339,23.66964,-11.97569,-3.675585
25890,487,51943,611,b'GALAXY',b'',0.1376118,77.54693,14.72848,29.56336,57.48962,-6.105907,-4.744768
25891,488,51914,20,b'GALAXY',b'',0.1379476,45.0547,14.64399,16.44659,56.06815,-2.450872,-2.775528
25892,488,51914,126,b'GALAXY',b'STARFORMING',0.09653737,232.3244,61.48083,25.56952,78.35661,-28.06771,-9.198902
25893,488,51914,249,b'GALAXY',b'STARFORMING',0.06735738,174.3812,35.11097,19.29029,79.64438,-18.51523,-8.481833
25894,488,51914,294,b'GALAXY',b'',0.04070032,118.9672,36.64207,9.249088,45.54465,-10.81865,-3.902747
25895,488,51914,333,b'GALAXY',b'STARBURST',0.1452751,378.5008,78.68751,27.39232,118.7992,-52.83826,-15.90388
25896,488,51914,570,b'GALAXY',b'STARBURST',0.02985986,314.5099,98.29736,156.3672,47.81436,-35.23335,-5.457146
25897,489,51930,433,b'GALAXY',b'STARBURST',0.0227672,452.7612,128.8042,572.0972,21.04343,-76.21612,-3.402454
25898,490,51929,31,b'GALAXY',b'STARBURST',0.08311407,679.261,140.4331,36.77223,265.4382,-47.02911,-18.7605
25899,490,51929,225,b'GALAXY',b'STARFORMING',0.01093547,35.50308,13.17481,7.3271,8.725376,-7.032075,-1.667792
25900,490,51929,387,b'GALAXY',b'STARFORMING',0.03797163,87.53211,24.36907,13.1109,27.72551,-12.50068,-3.939095
25901,491,51942,187,b'GALAXY',b'AGN',0.132955,232.2307,50.81737,170.999,192.2484,-16.73785,-13.12201
25902,491,51942,195,b'GALAXY',b'',0.05587104,426.9207,105.1049,126.296,89.1506,-58.19306,-12.6524
25903,491,51942,243,b'GALAXY',b'STARFORMING',0.09617969,44.09413,13.78743,12.72047,32.81771,-3.191321,-2.304564
25904,491,51942,259,b'GALAXY',b'STARBURST',0.06414545,659.0831,150.2115,74.38243,190.4297,-54.76914,-15.88463
25905,805,52586,448,b'GALAXY',b'STARFORMING',0.07875857,110.8664,35.5844,89.75182,9.576455,-50.65038,-4.495861
25906,805,52586,453,b'GALAXY',b'STARFORMING',0.05352776,89.84016,26.70104,39.9584,17.30546,-21.07734,-3.789277
25907,805,52586,505,b'GALAXY',b'STARFORMING',0.09752589,99.38222,21.09548,12.56391,32.59071,-21.14661,-6.993795
25908,805,52586,628,b'GALAXY',b'',0.2031126,371.7856,76.23468,68.48319,95.03343,-103.7333,-9.43254
25909,806,52592,37,b'GALAXY',b'STARBURST',0.2169044,191.1879,44.68325,18.64805,58.65815,-61.11918,-11.82651
25910,806,52592,41,b'GALAXY',b'STARFORMING',0.2221093,10471540000.0,2092753000.0,452975300.0,4076910000.0,-39.53314,-13.47023
25911,806,52592,431,b'GALAXY',b'STARBURST',0.1120348,85.90481,24.38128,69.33763,8.628077,-51.48484,0.5237757
25912,806,52592,485,b'GALAXY',b'STARBURST',0.1332406,552.3313,165.7544,177.0863,114.3628,-99.26688,-21.28887
25913,806,52592,554,b'GALAXY',b'',0.127975,150.6621,40.77886,38.38499,34.70703,-40.45613,-8.020178
25914,807,52295,247,b'GALAXY',b'STARFORMING',0.1819045,66.82754,13.35913,9.071054,22.87302,-25.91578,-8.907322
25915,807,52295,285,b'QSO',b'STARBURST BROADLINE',0.2409489,57.41633,11.43439,25.71982,39.57115,-12.23969,-7.518526
25916,809,52647,341,b'GALAXY',b'STARBURST',0.2989129,94.29231,25.53913,17.09537,24.17096,-55.89865,-14.13784
25917,810,52672,316,b'GALAXY',b'STARFORMING',0.2968754,54.65422,24.40762,11.91918,33.80723,-14.31323,-8.008036
25918,810,52672,318,b'GALAXY',b'STARFORMING',0.2849573,84.87149,22.53191,8.3153,41.814,-29.97612,-17.93465
